date,open,high,low,close,volume,source,downloaded_at,daily_return_pct,return_3d,return_5d,return_10d,avg_5d_volume,avg_20d_volume,volume_ratio_5d,volume_ratio_20d,volume_state,range_points,range_pct,gap_points,gap_pct,atr_5,atr_14,rolling_volatility_10d,rolling_volatility_30d,advance_decline_ratio,net_advances_pct,pct_above_50dma,highs_minus_lows_pct,composite_breadth_score,market_breadth_state
2023-11-28,1182.6876712625676,1185.5531403805655,1173.4738317237427,1182.9346923828125,13792174,yfinance:RELIANCE.NS,2026-08-05T14:32:12.887897,0.0209,0.2596,1.9176,3.4343,9164493.0,9718271.0,1.505,1.4192,spike,12.08,1.0211,0.0,0.0,10.74,11.58,0.3204,0.726,3.1667,0.52,0.84,0.28,0.768,strongly_participatory
2023-11-29,1189.6536514263266,1191.605094048659,1184.7379555197092,1186.047119140625,12531306,yfinance:RELIANCE.NS,2026-08-05T14:32:12.887897,-0.3032,0.2171,0.9164,3.7198,10027864.0,9504171.0,1.2496,1.3185,elevated,6.87,0.579,6.72,0.568,8.66,11.51,0.3094,0.724,3.9,0.5918,0.92,0.46,0.8324,strongly_participatory
2023-11-30,1183.0828973645985,1186.0471507278282,1170.8306260067593,1174.5606689453125,28439984,yfinance:RELIANCE.NS,2026-08-05T14:32:12.887897,-0.7203,-0.6872,-0.4501,0.8912,14008898.0,10285748.0,2.0301,2.765,spike,15.22,1.2955,-2.96,-0.2499,9.5,11.92,0.3929,0.7351,2.125,0.36,0.9,0.54,0.786,strongly_participatory
2023-12-01,1174.8323419889748,1183.9226701483003,1174.6347733568996,1182.88525390625,14342842,yfinance:RELIANCE.NS,2026-08-05T14:32:12.887897,0.6855,-0.0042,-0.0501,1.4233,15171158.0,10487431.0,0.9454,1.3676,normal,9.29,0.7852,0.27,0.0231,10.21,11.47,0.4251,0.7471,1.5789,0.2245,0.96,0.62,0.7909,strongly_participatory
2023-12-04,1210.4035134582498,1210.4035134582498,1185.0097900344597,1195.6810302734375,15590990,yfinance:RELIANCE.NS,2026-08-05T14:32:12.887897,-1.2163,0.8123,1.0986,2.7446,16939459.0,10738875.0,0.9204,1.4518,normal,25.39,2.1238,27.52,2.3264,14.57,12.79,0.6028,0.7407,9.0,0.8,0.98,0.74,0.926,strongly_participatory
2023-12-05,1204.9689932142376,1205.8830195816831,1196.3973123183705,1204.3514404296875,12693624,yfinance:RELIANCE.NS,2026-08-05T14:32:12.887897,-0.0513,2.5363,1.8105,3.7627,16719749.0,10931048.0,0.7592,1.1612,dry,9.49,0.7876,9.29,0.7768,14.19,13.06,0.6029,0.7395,1.8824,0.3061,0.98,0.52,0.8052,strongly_participatory
2023-12-06,1208.9707381739393,1221.7416569101222,1202.9927791973269,1215.8873291015625,16422442,yfinance:RELIANCE.NS,2026-08-05T14:32:12.887897,0.5721,2.79,2.5159,3.4554,17497976.0,11219805.0,0.9385,1.4637,normal,18.75,1.542,4.62,0.3836,16.21,12.73,0.6057,0.7471,1.2727,0.12,0.98,0.52,0.768,strongly_participatory
2023-12-07,1215.343752834959,1215.813068778958,1206.4509936678744,1213.8863525390625,8142096,yfinance:RELIANCE.NS,2026-08-05T14:32:12.887897,-0.1199,1.5226,3.3481,2.8829,13438399.0,11278900.0,0.6059,0.7219,dry,9.36,0.7712,-0.54,-0.0447,15.05,12.44,0.5729,0.7138,1.0833,0.04,0.98,0.3,0.73,strongly_participatory
2023-12-08,1217.2459307176134,1223.5943006598802,1207.9331869400896,1213.244140625,10204894,yfinance:RELIANCE.NS,2026-08-05T14:32:12.887897,-0.3288,0.7384,2.5665,2.5151,12610809.0,11394920.0,0.8092,0.8956,dry,15.66,1.2908,3.36,0.2768,16.31,12.81,0.5613,0.7145,0.7857,-0.12,0.98,0.36,0.704,strongly_participatory
2023-12-11,1213.367615499601,1219.098553135076,1211.5890153738967,1215.022705078125,7066138,yfinance:RELIANCE.NS,2026-08-05T14:32:12.887897,0.1364,-0.0711,1.6176,2.734,10905839.0,11022546.0,0.6479,0.6411,dry,7.51,0.6181,0.12,0.0102,12.31,12.57,0.5633,0.6832,1.7778,0.28,0.94,0.16,0.748,strongly_participatory
2023-12-12,1215.3438006129377,1217.7892853568703,1195.6561708810905,1197.5830078125,9197124,yfinance:RELIANCE.NS,2026-08-05T14:32:12.887897,-1.4614,-1.3431,-0.562,1.2383,10206539.0,11095655.0,0.9011,0.8289,normal,22.13,1.8481,0.32,0.0264,14.7,12.79,0.6975,0.7056,0.6897,-0.1837,0.92,0.22,0.6533,strengthened
2023-12-13,1196.570218805253,1204.647857091804,1188.813780320958,1202.4739990234375,10031182,yfinance:RELIANCE.NS,2026-08-05T14:32:12.887897,0.4934,-0.8877,-1.1032,1.385,8928287.0,11404473.0,1.1235,0.8796,elevated,15.83,1.3168,-1.01,-0.0846,14.11,13.14,0.7389,0.6354,1.7778,0.28,0.96,0.12,0.752,strongly_participatory
2023-12-14,1212.379562868232,1222.7297228698085,1206.7721356331074,1217.39404296875,16972354,yfinance:RELIANCE.NS,2026-08-05T14:32:12.887897,0.4136,0.1952,0.289,3.6468,10694338.0,11642059.0,1.587,1.4578,spike,15.96,1.3108,9.91,0.8238,16.28,14.17,0.7374,0.5583,3.1667,0.52,0.96,0.42,0.83,strongly_participatory
2023-12-15,1224.236571728094,1235.1055001292314,1220.308960360837,1232.9317626953125,15932152,yfinance:RELIANCE.NS,2026-08-05T14:32:12.887897,0.7103,2.9517,1.6227,4.2309,11839790.0,11781921.0,1.3456,1.3523,elevated,14.8,1.2001,6.84,0.5621,16.69,15.02,0.7403,0.5695,3.1667,0.52,0.96,0.5,0.838,strongly_participatory
2023-12-18,1232.9318442845902,1252.3476075388428,1230.6344755328585,1245.48046875,14165188,yfinance:RELIANCE.NS,2026-08-05T14:32:12.887897,1.0178,3.5765,2.5068,4.1649,13259600.0,12102248.0,1.0683,1.1705,normal,21.71,1.7434,0.0,0.0,19.53,15.71,0.6969,0.5967,0.6129,-0.24,0.98,0.36,0.68,strengthened
2023-12-19,1262.2777471951172,1271.6150959828576,1247.5552663727806,1263.809326171875,16820604,yfinance:RELIANCE.NS,2026-08-05T14:32:12.887897,0.1213,3.8127,5.53,4.9369,14784296.0,12718769.0,1.1377,1.3225,elevated,24.06,1.9038,16.8,1.3487,20.33,16.96,0.6938,0.5928,1.1739,0.08,0.98,0.28,0.736,strongly_participatory
2023-12-20,1270.207325538083,1283.9417239360823,1244.9864450577063,1248.518798828125,17736722,yfinance:RELIANCE.NS,2026-08-05T14:32:12.887897,-1.7075,1.2642,3.8292,2.6838,16325404.0,13194883.0,1.0864,1.3442,normal,38.96,3.1201,6.4,0.5062,24.95,18.66,0.8888,0.6726,0.087,-0.84,0.96,0.24,0.54,mixed
2023-12-21,1248.44470925444,1271.4176728398502,1244.121839762562,1266.0079345703125,13765454,yfinance:RELIANCE.NS,2026-08-05T14:32:12.887897,1.4068,1.6482,3.9933,4.2938,15684024.0,13456415.0,0.8777,1.023,dry,27.3,2.1561,-0.07,-0.0059,26.36,19.94,1.0035,0.715,2.3333,0.4,0.94,-0.06,0.75,strongly_participatory
2023-12-22,1264.550535970751,1275.0735389423144,1258.64663484916,1267.2430419921875,16541784,yfinance:RELIANCE.NS,2026-08-05T14:32:12.887897,0.2129,0.2717,2.7829,4.4508,15805950.0,13856927.0,1.0466,1.1938,normal,16.43,1.2963,-1.46,-0.1151,26.11,19.14,0.9935,0.7153,3.5455,0.56,0.94,0.08,0.796,strongly_participatory
2023-12-26,1268.7003790735205,1280.5326657287192,1266.0819312708138,1273.66552734375,7465664,yfinance:RELIANCE.NS,2026-08-05T14:32:12.887897,0.3914,2.0141,2.263,4.8265,14466046.0,13892736.0,0.5161,0.5374,dry,14.45,1.1346,1.46,0.115,24.65,19.45,0.9968,0.6845,5.25,0.68,0.94,0.18,0.83,strongly_participatory
2023-12-27,1275.6170305456778,1284.460338165659,1271.2201029702012,1278.01318359375,9204156,yfinance:RELIANCE.NS,2026-08-05T14:32:12.887897,0.1878,0.9483,1.1239,6.716,12942756.0,13663335.0,0.7111,0.6736,dry,13.24,1.036,1.95,0.1532,22.07,19.05,0.8194,0.6824,4.0,0.6,0.94,0.4,0.836,strongly_participatory
2023-12-28,1279.4705441490948,1290.438257127097,1278.0131437475463,1287.251708984375,12302636,yfinance:RELIANCE.NS,2026-08-05T14:32:12.887897,0.6082,1.5789,3.1023,7.0503,11855939.0,13651902.0,1.0377,0.9012,normal,12.43,0.9652,1.46,0.114,16.77,19.27,0.8229,0.683,3.1667,0.52,0.94,0.52,0.832,strongly_participatory
2023-12-29,1289.9936165179902,1291.4262906293047,1274.283050680218,1277.0743408203125,10864584,yfinance:RELIANCE.NS,2026-08-05T14:32:12.887897,-1.0015,0.2676,0.8741,4.9023,11275765.0,12773132.0,0.9635,0.8506,normal,17.14,1.3424,2.74,0.213,14.74,19.37,0.9236,0.7041,0.7241,-0.16,0.94,0.36,0.68,strengthened
2024-01-01,1274.9006856426909,1287.8940202608817,1271.2447008145452,1279.69287109375,4030540,yfinance:RELIANCE.NS,2026-08-05T14:32:12.887897,0.3759,0.1314,0.9824,3.7927,8773516.0,12257516.0,0.4594,0.3288,dry,16.65,1.301,-2.17,-0.1702,14.78,20.03,0.9088,0.7036,1.0,0.0,0.94,0.18,0.694,strengthened
2024-01-02,1277.099135940161,1291.920402508132,1271.1706293129728,1290.2900390625,7448800,yfinance:RELIANCE.NS,2026-08-05T14:32:12.887897,1.0329,0.236,1.3052,3.5978,8770143.0,11850407.0,0.8493,0.6286,dry,20.75,1.6081,-2.59,-0.2027,16.04,19.93,0.9104,0.7252,0.6129,-0.24,0.96,0.2,0.656,strengthened
2024-01-03,1289.450180352941,1301.3071935056118,1273.2455715878027,1276.25927734375,9037536,yfinance:RELIANCE.NS,2026-08-05T14:32:12.887897,-1.023,-0.0638,-0.1372,0.9851,8736819.0,11667602.0,1.0344,0.7746,normal,28.06,2.1987,-0.84,-0.0651,19.01,20.8,0.985,0.7537,0.7857,-0.12,0.96,0.2,0.68,strengthened
2024-01-04,1278.581197527839,1289.376067708453,1274.184270249419,1282.8546142578125,9612778,yfinance:RELIANCE.NS,2026-08-05T14:32:12.887897,0.3342,0.2471,-0.3416,2.7501,8198848.0,11327119.0,1.1725,0.8487,elevated,15.19,1.1842,2.32,0.1819,19.56,20.44,0.7684,0.75,1.2727,0.12,0.96,0.3,0.738,strongly_participatory
2024-01-05,1285.9424160498672,1294.3165279752034,1283.521657474919,1288.3138427734375,8086406,yfinance:RELIANCE.NS,2026-08-05T14:32:12.887897,0.1844,-0.1532,0.8801,1.7619,7643212.0,11324335.0,1.058,0.7141,normal,10.79,0.8379,3.09,0.2407,18.42,19.99,0.653,0.7446,1.0,0.0,0.96,0.22,0.706,strongly_participatory
2024-01-08,1289.4501393970402,1300.294341541995,1269.1696830048252,1278.2601318359375,7734652,yfinance:RELIANCE.NS,2026-08-05T14:32:12.887897,-0.8678,0.1568,-0.112,0.8694,8384034.0,11200823.0,0.9225,0.6905,normal,31.12,2.4349,1.14,0.0882,21.32,20.67,0.7234,0.7611,0.3514,-0.48,0.96,0.1,0.598,strengthened
2024-01-09,1284.5098000629723,1287.8693113555237,1273.245613077726,1274.8759765625,5403074,yfinance:RELIANCE.NS,2026-08-05T14:32:12.887897,-0.75,-0.6219,-1.1946,0.095,7974889.0,11117670.0,0.6775,0.486,dry,14.62,1.1471,6.25,0.4889,20.09,19.84,0.7483,0.7733,1.1739,0.08,0.96,0.14,0.714,strongly_participatory
2024-01-10,1273.146817539874,1313.658280108081,1272.1834593214687,1309.2613525390625,11102740,yfinance:RELIANCE.NS,2026-08-05T14:32:12.887897,2.8366,1.626,2.5858,2.4451,8387930.0,11212950.0,1.3237,0.9902,elevated,41.47,3.1678,-1.73,-0.1356,22.78,20.02,1.1942,0.933,1.1739,0.08,0.94,0.06,0.698,strengthened
2024-01-11,1313.6583733689065,1346.2651626289091,1312.6702888458758,1343.6961669921875,23725852,yfinance:RELIANCE.NS,2026-08-05T14:32:12.887897,2.2866,5.1191,4.7427,4.3849,11210545.0,11897684.0,2.1164,1.9942,spike,33.59,2.5002,4.4,0.3358,27.14,20.72,1.3676,1.0134,0.9231,-0.04,0.94,0.14,0.682,strengthened
2024-01-12,1343.6960023683716,1356.9609630954171,1329.714583957277,1354.3919677734375,15012164,yfinance:RELIANCE.NS,2026-08-05T14:32:12.887897,0.796,6.2372,5.129,6.0543,12595696.0,11799674.0,1.1918,1.2723,elevated,27.25,2.0117,-0.0,-0.0,30.29,21.49,1.2873,1.0058,1.5,0.2,0.92,0.14,0.722,strongly_participatory
2024-01-15,1358.6161895727328,1379.8105538837538,1349.7234290591657,1377.5133056640625,8610594,yfinance:RELIANCE.NS,2026-08-05T14:32:12.887897,1.3909,5.213,7.7647,7.6441,12770885.0,11433596.0,0.6742,0.7531,dry,30.09,2.1842,4.22,0.3119,30.09,22.61,1.3144,1.0254,1.6667,0.25,0.92,0.26,0.744,strongly_participatory
2024-01-16,1373.412554424991,1379.662260463631,1354.169635353321,1358.2454833984375,9069024,yfinance:RELIANCE.NS,2026-08-05T14:32:12.887897,-1.1043,1.0828,6.5394,5.2667,13504075.0,11178788.0,0.6716,0.8113,dry,25.49,1.8769,-4.1,-0.2977,32.26,23.48,1.4104,1.0201,0.4706,-0.36,0.88,0.1,0.59,strengthened
2024-01-17,1343.3007252899447,1369.7567088979374,1338.879071777444,1345.3509521484375,12197382,yfinance:RELIANCE.NS,2026-08-05T14:32:12.887897,0.1526,-0.6675,2.7565,5.4136,13723003.0,10947627.0,0.8888,1.1142,dry,30.88,2.2951,-14.94,-1.1003,30.14,24.8,1.3242,1.0188,0.2195,-0.64,0.78,-0.12,0.472,mixed
2024-01-18,1335.2972997496222,1354.663730119792,1335.1490629645289,1351.6500244140625,10279438,yfinance:RELIANCE.NS,2026-08-05T14:32:12.887897,1.2247,-1.8775,0.5919,5.3627,11033720.0,10574763.0,0.9316,0.9721,normal,19.51,1.4438,-10.05,-0.7473,26.64,24.97,1.3397,1.0329,0.8148,-0.102,0.7,-0.14,0.5456,mixed
2024-01-19,1359.6041759840746,1359.6041759840746,1342.8067406703178,1351.156005859375,10422704,yfinance:RELIANCE.NS,2026-08-05T14:32:12.887897,-0.6214,-0.522,-0.2389,4.8779,10115828.0,10407625.0,1.0303,1.0014,normal,16.8,1.2432,7.95,0.5885,24.55,24.98,1.3917,1.0434,4.5556,0.64,0.78,0.12,0.752,strongly_participatory
2024-01-23,1355.4048574857818,1355.4048574857818,1306.791150318716,1312.7442626953125,20055420,yfinance:RELIANCE.NS,2026-08-05T14:32:12.887897,-3.1474,-2.4237,-4.7019,2.6977,12404794.0,10583307.0,1.6167,1.895,spike,48.61,3.7032,4.25,0.3145,28.26,26.97,1.7796,1.2107,0.2195,-0.64,0.62,0.0,0.42,weakened
2024-01-24,1319.314984194113,1333.4199132911328,1308.1497027138623,1327.8619384765625,21919128,yfinance:RELIANCE.NS,2026-08-05T14:32:12.887897,0.6478,-1.7599,-2.237,4.1562,14974814.0,11305980.0,1.4637,1.9387,elevated,25.27,1.9031,6.57,0.5005,28.21,26.77,1.7419,1.214,5.25,0.68,0.68,-0.1,0.698,strengthened
2024-01-25,1326.9479158139593,1347.895377764627,1319.290261603849,1336.9522705078125,11808872,yfinance:RELIANCE.NS,2026-08-05T14:32:12.887897,0.7539,-1.0512,-0.6243,2.115,14897112.0,11436216.0,0.7927,1.0326,dry,28.61,2.1396,-0.91,-0.0688,27.76,27.73,1.5367,1.1781,0.6129,-0.24,0.66,0.02,0.518,mixed
2024-01-29,1348.241269998228,1435.192704047216,1343.9678528779282,1430.7957763671875,23893438,yfinance:RELIANCE.NS,2026-08-05T14:32:12.887897,6.1231,8.9927,5.8555,6.4821,17619912.0,12015756.0,1.356,1.9885,elevated,91.22,6.3758,11.29,0.8444,43.51,33.93,2.3622,1.594,3.5455,0.56,0.7,0.2,0.712,strongly_participatory
2024-01-30,1442.5537625848374,1442.5784888178382,1387.690473107798,1390.852294921875,14093978,yfinance:RELIANCE.NS,2026-08-05T14:32:12.887897,-3.584,4.7437,2.938,2.692,18354167.0,12177226.0,0.7679,1.1574,dry,54.89,3.9464,11.76,0.8218,51.12,35.62,2.7071,1.7546,0.3889,-0.44,0.68,0.14,0.498,mixed
2024-01-31,1387.2705659116798,1417.160120483495,1385.788439238697,1409.6259765625,15130226,yfinance:RELIANCE.NS,2026-08-05T14:32:12.887897,1.6115,5.4358,7.3801,2.3312,17369128.0,12732210.0,0.8711,1.1883,dry,31.37,2.2255,-3.58,-0.2575,47.68,36.82,2.719,1.7695,9.0,0.8,0.7,0.06,0.746,strongly_participatory
2024-02-01,1417.9011153905622,1426.1515960154993,1401.1531330404457,1409.650634765625,13349362,yfinance:RELIANCE.NS,2026-08-05T14:32:12.887897,-0.5819,-1.4779,6.1594,3.7847,15655175.0,13027238.0,0.8527,1.0247,dry,25.0,1.7734,8.28,0.587,47.62,35.64,2.6959,1.7722,0.7241,-0.16,0.72,0.12,0.568,strengthened
2024-02-02,1416.0978932450594,1457.3256902760372,1416.0978932450594,1440.33056640625,19652588,yfinance:RELIANCE.NS,2026-08-05T14:32:12.887897,1.7112,3.5574,7.7324,7.0598,17223918.0,13557991.0,1.141,1.4495,elevated,41.23,2.8624,6.45,0.4574,51.43,36.41,2.7339,1.7911,3.5455,0.56,0.7,0.26,0.718,strongly_participatory
2024-02-05,1443.3442832345067,1452.9781061073709,1414.4675408489986,1421.878173828125,8814432,yfinance:RELIANCE.NS,2026-08-05T14:32:12.887897,-1.4872,0.8692,-0.6233,5.1957,14208117.0,13518074.0,0.6204,0.652,dry,38.51,2.7084,3.01,0.2092,39.49,37.21,2.7787,1.7829,0.4706,-0.36,0.66,0.14,0.506,mixed
2024-02-06,1424.6693778058625,1424.6693778058625,1402.906796150729,1410.786865234375,9047984,yfinance:RELIANCE.NS,2026-08-05T14:32:12.887897,-0.9744,0.0806,1.4333,4.4133,13198918.0,13566153.0,0.6855,0.667,dry,21.76,1.5426,2.79,0.1963,32.86,36.62,2.7917,1.7866,2.5714,0.44,0.66,0.14,0.666,strengthened
2024-02-07,1418.8151411125152,1432.2283386037336,1412.2196294925052,1424.9659423828125,9296568,yfinance:RELIANCE.NS,2026-08-05T14:32:12.887897,0.4335,-1.0667,1.0882,8.5486,12032187.0,13644248.0,0.7726,0.6814,dry,20.01,1.4042,8.03,0.5691,30.88,36.33,2.5467,1.7868,1.381,0.16,0.72,0.32,0.652,strengthened
2024-02-08,1432.7224367107362,1442.0845126481563,1410.515263064875,1432.845947265625,14694634,yfinance:RELIANCE.NS,2026-08-05T14:32:12.887897,0.0086,0.7714,1.6455,7.9062,12301241.0,14108826.0,1.1946,1.0415,elevated,31.57,2.2033,7.76,0.5443,32.19,36.38,2.5497,1.7873,0.5152,-0.32,0.62,0.1,0.494,mixed
2024-02-09,1436.6746688077617,1454.4354611714164,1433.660963243804,1443.34423828125,12556798,yfinance:RELIANCE.NS,2026-08-05T14:32:12.887897,0.4642,2.3077,0.2092,7.9578,10882083.0,14181529.0,1.1539,0.8854,elevated,20.77,1.4393,3.83,0.2672,26.97,36.52,2.5469,1.7876,1.0833,0.04,0.64,0.08,0.572,strengthened
2024-02-12,1443.3443671360003,1443.591388249664,1425.163589047209,1435.04443359375,6674430,yfinance:RELIANCE.NS,2026-08-05T14:32:12.887897,-0.575,0.7073,0.926,0.2969,10454083.0,13328958.0,0.6385,0.5007,dry,18.43,1.2841,0.0,0.0,22.96,36.64,1.5535,1.7928,0.3889,-0.44,0.62,0.02,0.462,mixed
2024-02-13,1438.1568697691962,1461.3768535820277,1436.6747431428453,1447.6424560546875,7715594,yfinance:RELIANCE.NS,2026-08-05T14:32:12.887897,0.6596,1.0327,2.6124,4.0831,10187605.0,12964130.0,0.7574,0.5951,dry,24.7,1.7064,3.11,0.2169,23.87,35.05,1.0558,1.7793,2.8462,0.48,0.56,0.0,0.62,strengthened
2024-02-14,1440.1329959711338,1465.9714268487612,1440.1329959711338,1463.7235107421875,7117888,yfinance:RELIANCE.NS,2026-08-05T14:32:12.887897,1.6381,1.4119,2.7199,3.8377,9751869.0,12889494.0,0.7299,0.5522,dry,25.84,1.7653,-7.51,-0.5187,24.75,35.09,1.06,1.7966,2.3333,0.4,0.58,0.06,0.618,strengthened
2024-02-15,1465.674980481667,1467.0335965408117,1449.0505085860837,1453.076904296875,10006782,yfinance:RELIANCE.NS,2026-08-05T14:32:12.887897,-0.8595,1.2566,1.4119,3.0806,8814298.0,12936382.0,1.1353,0.7735,elevated,17.98,1.2376,1.95,0.1333,22.03,34.33,1.0841,1.8038,1.0417,0.0204,0.62,0.2,0.5721,strengthened
2024-02-16,1458.8819534815811,1459.4007219371786,1441.170612214809,1443.17138671875,9767498,yfinance:RELIANCE.NS,2026-08-05T14:32:12.887897,-1.0769,-0.3089,-0.012,0.1972,8256438.0,12814888.0,1.183,0.7622,elevated,18.23,1.2632,5.81,0.3995,21.36,28.62,0.9775,1.8052,3.5455,0.56,0.64,0.24,0.692,strengthened
2024-02-19,1444.628841067812,1461.8708655513933,1436.2053974591388,1456.4364013671875,6729828,yfinance:RELIANCE.NS,2026-08-05T14:32:12.887897,0.8173,-0.4978,1.4907,2.4305,8267518.0,12637408.0,0.814,0.5325,dry,25.67,1.7622,1.46,0.101,22.81,26.53,0.9031,1.8081,1.381,0.16,0.66,0.22,0.618,strengthened
2024-02-20,1457.449408433713,1457.9187244624495,1444.38201464361,1453.4970703125,7117496,yfinance:RELIANCE.NS,2026-08-05T14:32:12.887897,-0.2712,0.0289,0.4044,3.0274,8147898.0,12472147.0,0.8735,0.5707,dry,13.54,0.9313,1.01,0.0696,20.25,25.25,0.8393,1.8107,1.0833,0.04,0.66,0.16,0.588,strengthened
2024-02-21,1456.4365283424868,1470.7884795851646,1440.18258683898,1450.2115478515625,12720292,yfinance:RELIANCE.NS,2026-08-05T14:32:12.887897,-0.4274,0.4878,-0.9231,1.7717,9268379.0,12105391.0,1.3724,1.0508,elevated,30.61,2.1104,2.94,0.2022,21.2,25.65,0.8481,1.8031,0.4706,-0.36,0.64,0.2,0.504,mixed
2024-02-22,1450.6560710255042,1467.2558158327358,1440.626990691433,1464.093994140625,18493728,yfinance:RELIANCE.NS,2026-08-05T14:32:12.887897,0.9263,0.5258,0.7582,2.1808,10965768.0,11934121.0,1.6865,1.5497,spike,26.63,1.8188,0.44,0.0307,22.93,24.15,0.893,1.7963,2.5714,0.44,0.68,0.16,0.676,strengthened
2024-02-23,1471.7517883622584,1479.7059164315408,1465.6750448712426,1475.82763671875,14438584,yfinance:RELIANCE.NS,2026-08-05T14:32:12.887897,0.2769,1.5363,2.2628,2.2506,11899986.0,12065606.0,1.2133,1.1967,elevated,14.03,0.9507,7.66,0.523,22.41,22.52,0.8872,1.7326,0.9231,-0.04,0.7,0.26,0.598,strengthened
2024-02-26,1475.753583346703,1476.7169415654328,1464.8352018923576,1469.6026611328125,7513106,yfinance:RELIANCE.NS,2026-08-05T14:32:12.887897,-0.4168,1.3371,0.904,2.4082,12056641.0,11246590.0,0.6232,0.668,dry,11.88,0.8085,-0.07,-0.005,19.65,21.81,0.8749,1.6924,0.3889,-0.44,0.66,0.14,0.49,mixed
2024-02-27,1465.3539102526263,1482.0771665679397,1460.4382144226488,1467.9476318359375,10826044,yfinance:RELIANCE.NS,2026-08-05T14:32:12.887897,0.177,0.2632,0.9942,1.4026,12798351.0,11083193.0,0.8459,0.9768,dry,21.64,1.4741,-4.25,-0.2891,21.27,21.82,0.8553,1.688,1.6316,0.24,0.66,0.14,0.626,strengthened
2024-02-28,1465.3292067243185,1473.5056294891751,1432.8953836215212,1438.2803955078125,8647950,yfinance:RELIANCE.NS,2026-08-05T14:32:12.887897,-1.8459,-2.5441,-0.8227,-1.7382,11983882.0,10759079.0,0.7216,0.8038,dry,40.61,2.8235,-2.62,-0.1784,23.27,22.47,0.859,1.7079,0.1111,-0.8,0.64,0.04,0.4,weakened
2024-02-29,1447.5437052316252,1461.352161163495,1437.1935448412644,1443.393798828125,23628976,yfinance:RELIANCE.NS,2026-08-05T14:32:12.887897,-0.2867,-1.7834,-1.4139,-0.6664,13010932.0,11273060.0,1.8161,2.0961,spike,24.16,1.6737,9.26,0.6441,22.78,22.65,0.834,1.6958,1.9412,0.32,0.62,-0.12,0.6,strengthened
2024-03-01,1446.061542580972,1482.1266237591103,1445.0734581651325,1474.345458984375,12132926,yfinance:RELIANCE.NS,2026-08-05T14:32:12.887897,1.9559,0.4358,-0.1004,2.1601,12549800.0,10897077.0,0.9668,1.1134,normal,37.05,2.5132,2.67,0.1848,27.4,24.1,1.0164,1.7312,3.1667,0.52,0.7,0.24,0.708,strongly_participatory
2024-03-04,1472.7150995331629,1494.4282305064353,1469.503825173054,1489.4384765625,10024420,yfinance:RELIANCE.NS,2026-08-05T14:32:12.887897,1.1355,3.5569,1.3497,2.2659,13052063.0,10957576.0,0.768,0.9148,dry,24.92,1.6734,-1.63,-0.1106,30.01,24.0,1.0462,1.7293,1.45,0.1837,0.68,0.24,0.6327,strengthened
2024-03-05,1487.832861835706,1489.4384990399917,1468.3429205099196,1482.32421875,7107668,yfinance:RELIANCE.NS,2026-08-05T14:32:12.887897,-0.3702,2.6971,0.9794,1.9833,12308388.0,10860560.0,0.5775,0.6544,dry,21.1,1.4231,-1.61,-0.1078,29.9,23.66,1.0508,1.7263,0.6129,-0.24,0.64,0.08,0.516,mixed
2024-03-06,1475.654687549837,1491.0194491388315,1460.882873129067,1485.0909423828125,7805676,yfinance:RELIANCE.NS,2026-08-05T14:32:12.887897,0.6395,0.7288,3.2546,2.4051,12139933.0,10786016.0,0.643,0.7237,dry,30.14,2.0293,-6.67,-0.4499,27.81,24.53,1.044,1.6143,1.7778,0.28,0.66,0.0,0.62,strengthened
2024-03-07,1485.0662153094684,1485.1897258668157,1457.968071396935,1461.3028564453125,8315726,yfinance:RELIANCE.NS,2026-08-05T14:32:12.887897,-1.6002,-1.889,1.2408,-0.1906,9077283.0,10467070.0,0.9161,0.7945,normal,27.22,1.8628,-0.02,-0.0017,28.42,25.17,1.1538,1.6466,1.6316,0.24,0.7,0.24,0.652,strengthened
2024-03-11,1471.257625711574,1471.257625711574,1446.0614742974403,1449.12451171875,11277130,yfinance:RELIANCE.NS,2026-08-05T14:32:12.887897,-1.5044,-2.2397,-1.7107,-1.8094,8906124.0,10403087.0,1.2662,1.084,elevated,25.2,1.7387,9.95,0.6812,25.71,25.14,1.2352,1.6703,0.6667,-0.2,0.7,0.2,0.56,strengthened
2024-03-12,1449.1246865128974,1470.269718687064,1447.5685016900354,1457.8446044921875,9432678,yfinance:RELIANCE.NS,2026-08-05T14:32:12.887897,0.6017,-1.8347,-2.1212,-0.8001,8787776.0,10541000.0,1.0734,0.8949,normal,22.7,1.5572,0.0,0.0,25.27,25.8,1.2582,1.2284,0.3158,-0.52,0.64,0.02,0.454,mixed
2024-03-13,1462.142657909758,1465.4279903850718,1410.7622676768488,1415.10986328125,13522134,yfinance:RELIANCE.NS,2026-08-05T14:32:12.887897,-3.2167,-3.1611,-4.5344,-3.5994,10070669.0,10831326.0,1.3427,1.2484,elevated,54.67,3.863,4.3,0.2948,31.98,27.51,1.587,1.1937,0.1628,-0.72,0.5,-0.12,0.344,weakened
2024-03-14,1422.5451836499767,1431.2651015924712,1408.5144322207132,1414.418212890625,18571102,yfinance:RELIANCE.NS,2026-08-05T14:32:12.887897,-0.5713,-2.395,-4.7588,-1.6591,12223754.0,11403987.0,1.5193,1.6285,spike,22.75,1.6085,7.44,0.5254,30.51,27.24,1.5117,1.1528,2.3333,0.4,0.58,-0.28,0.584,strengthened
