date,open,high,low,close,volume,source,downloaded_at,daily_return_pct,return_3d,return_5d,return_10d,avg_5d_volume,avg_20d_volume,volume_ratio_5d,volume_ratio_20d,volume_state,range_points,range_pct,gap_points,gap_pct,atr_5,atr_14,rolling_volatility_10d,rolling_volatility_30d,advance_decline_ratio,net_advances_pct,pct_above_50dma,highs_minus_lows_pct,composite_breadth_score,market_breadth_state
2024-10-14,3846.3106857656626,3869.9087330608727,3829.7735893951135,3843.1982421875,2137590,yfinance:TCS.NS,2026-08-02T18:42:50.192839,-0.0809,-2.7346,-3.1876,-3.9931,2580004.0,2680543.0,0.8285,0.7974,dry,40.14,1.0443,-8.55,-0.2217,72.78,63.42,0.4964,0.8916,2.5714,0.44,0.52,0.0,0.596,strengthened
2024-10-15,3837.995705676313,3874.1365268299264,3804.5032516700458,3824.756591796875,2759474,yfinance:TCS.NS,2026-08-02T18:42:50.192839,-0.3449,-2.6163,-3.2081,-3.5539,2823525.0,2760761.0,0.9773,0.9995,normal,69.63,1.8206,-5.2,-0.1354,72.69,65.01,0.4907,0.8748,0.6129,-0.24,0.5,0.0,0.452,mixed
2024-10-16,3795.212679191423,3823.084498132853,3778.675354588552,3804.456787109375,2359151,yfinance:TCS.NS,2026-08-02T18:42:50.192839,0.2436,-1.3075,-3.7151,-4.4999,3078855.0,2793750.0,0.7662,0.8444,dry,44.41,1.1673,-29.54,-0.7724,72.93,65.01,0.4133,0.8796,0.5625,-0.28,0.52,-0.12,0.44,weakened
2024-10-17,3821.040502958908,3836.9742562004353,3802.598784941279,3817.51025390625,2522659,yfinance:TCS.NS,2026-08-02T18:42:50.192839,-0.0924,-0.6684,-2.8008,-2.9236,3107611.0,2771794.0,0.8118,0.9101,dry,34.38,0.9005,16.58,0.4359,62.11,63.7,0.3622,0.8783,0.25,-0.6,0.4,-0.24,0.316,weakened
2024-10-18,3809.128265067552,3861.422196631944,3799.8149930258223,3839.908447265625,2361000,yfinance:TCS.NS,2026-08-02T18:42:50.192839,0.8081,0.3962,-0.3878,-2.8019,2427975.0,2743467.0,0.9724,0.8606,normal,61.61,1.6044,-8.38,-0.2196,50.37,62.43,0.3999,0.8991,1.6316,0.24,0.44,-0.32,0.492,mixed
2024-10-21,3848.8025545031073,3855.647899798256,3790.501385728475,3799.675048828125,1595450,yfinance:TCS.NS,2026-08-02T18:42:50.192839,-1.2764,-0.1257,-1.1325,-4.2839,2319547.0,2550844.0,0.6878,0.6255,dry,65.15,1.7145,8.89,0.2316,55.37,63.85,0.5547,0.9193,0.4286,-0.4,0.38,-0.2,0.352,weakened
2024-10-22,3786.776161320197,3808.941792786158,3731.222588221232,3739.744140625,1928049,yfinance:TCS.NS,2026-08-02T18:42:50.192839,-1.242,-2.0371,-2.2227,-5.3595,2153262.0,2562131.0,0.8954,0.7525,dry,77.72,2.0782,-12.9,-0.3395,56.99,65.9,0.6461,0.9366,0.0204,-0.96,0.24,-0.36,0.168,deteriorated
2024-10-23,3724.936169449571,3831.060625608979,3720.791581721823,3787.009033203125,1966476,yfinance:TCS.NS,2026-08-02T18:42:50.192839,1.6664,-1.3776,-0.4586,-4.1566,2074727.0,2509853.0,0.9478,0.7835,normal,110.27,2.9118,-14.81,-0.396,69.82,68.61,0.8899,0.9497,0.6667,-0.2,0.2,-0.44,0.296,deteriorated
2024-10-24,3729.033775833075,3798.8833095961822,3729.033775833075,3769.9189453125,2676744,yfinance:TCS.NS,2026-08-02T18:42:50.192839,1.0964,-0.7831,-1.2467,-4.0125,2105544.0,2508037.0,1.2713,1.0673,elevated,69.85,1.8528,-57.98,-1.5309,76.92,68.69,0.9389,0.9736,0.9231,-0.04,0.18,-0.36,0.328,weakened
2024-10-25,3778.441074679716,3810.990914951962,3755.763166335102,3778.90673828125,1759676,yfinance:TCS.NS,2026-08-02T18:42:50.192839,0.0123,1.0472,-1.5886,-1.9703,1985279.0,2397808.0,0.8864,0.7339,dry,55.23,1.4615,8.52,0.2261,75.64,68.13,0.939,0.9719,0.3158,-0.52,0.16,-0.5,0.21,deteriorated
2024-10-28,3789.5234771784344,3850.106352412569,3772.8062006829505,3809.919677734375,1532534,yfinance:TCS.NS,2026-08-02T18:42:50.192839,0.5382,0.605,0.2696,-0.8659,1972696.0,2323811.0,0.7769,0.6595,dry,77.3,2.0289,10.62,0.2809,78.07,68.64,0.9476,0.9816,2.5714,0.44,0.16,-0.16,0.436,weakened
2024-10-29,3814.5762988806255,3821.700860442563,3781.281354135695,3795.390869140625,1445885,yfinance:TCS.NS,2026-08-02T18:42:50.192839,-0.503,0.6757,1.488,-0.7678,1876263.0,2270934.0,0.7706,0.6367,dry,40.42,1.065,4.66,0.1222,70.61,68.33,0.9579,0.9831,1.7222,0.2653,0.22,-0.18,0.4231,weakened
2024-10-30,3795.158047833668,3824.960515939356,3781.234752740499,3804.145263671875,1935002,yfinance:TCS.NS,2026-08-02T18:42:50.192839,0.2368,0.6679,0.4525,-0.0082,1869968.0,2276516.0,1.0348,0.85,normal,43.73,1.1494,-0.23,-0.0061,57.3,65.13,0.9578,0.9863,0.7241,-0.16,0.22,-0.1,0.346,weakened
2024-10-31,3790.501362953683,3798.23142349314,3688.055380171151,3695.925048828125,3740372,yfinance:TCS.NS,2026-08-02T18:42:50.192839,-2.4951,-2.992,-1.9627,-3.1849,2082694.0,2296029.0,1.7959,1.6291,spike,110.18,2.981,-13.64,-0.3587,66.55,64.83,1.269,0.8997,0.4286,-0.4,0.16,-0.08,0.276,deteriorated
2024-11-01,3715.855396081881,3724.330335982368,3703.003037058592,3710.59326171875,154895,yfinance:TCS.NS,2026-08-02T18:42:50.192839,-0.1416,-2.2342,-1.8078,-3.3677,1761738.0,2155500.0,0.0879,0.0719,dry,21.33,0.5748,19.93,0.5393,61.19,63.99,1.227,0.8182,7.3333,0.76,0.2,0.0,0.532,mixed
2024-11-04,3693.923144215517,3717.7649842744486,3644.5161904410857,3691.920654296875,2269192,yfinance:TCS.NS,2026-08-02T18:42:50.192839,-0.0542,-2.9501,-3.0972,-2.8359,1909069.0,2195329.0,1.1886,1.0336,elevated,73.25,1.984,-16.67,-0.4493,60.38,64.25,1.1686,0.8089,0.1905,-0.68,0.14,-0.28,0.192,deteriorated
2024-11-05,3670.453574014962,3712.2700726947464,3670.453574014962,3698.626220703125,967590,yfinance:TCS.NS,2026-08-02T18:42:50.192839,0.7676,0.0731,-2.5495,-1.0995,1813410.0,2166615.0,0.5336,0.4466,dry,41.82,1.1306,-21.47,-0.5815,60.66,63.94,1.12,0.8128,3.5455,0.56,0.18,-0.14,0.47,mixed
2024-11-06,3728.661529286281,3864.8212879793314,3702.258313204772,3855.368408203125,3792017,yfinance:TCS.NS,2026-08-02T18:42:50.192839,3.3982,3.9017,1.3465,1.8051,2184813.0,2302091.0,1.7356,1.6472,spike,162.56,4.2165,30.04,0.8121,85.15,73.36,1.4671,1.0224,4.5556,0.64,0.28,0.04,0.544,mixed
2024-11-07,3883.3551713111415,3916.975719116069,3804.518188145807,3865.845947265625,3724349,yfinance:TCS.NS,2026-08-02T18:42:50.192839,-0.4509,4.711,4.5975,2.5445,2181609.0,2369364.0,1.7072,1.5719,spike,112.46,2.909,27.99,0.7259,84.42,76.99,1.4536,1.0232,0.1364,-0.76,0.24,-0.06,0.238,deteriorated
2024-11-08,3869.6642401156896,3883.401315336317,3834.879080725745,3862.213623046875,1648039,yfinance:TCS.NS,2026-08-02T18:42:50.192839,-0.1925,4.4229,4.0861,2.2045,2480237.0,2163807.0,0.6645,0.7616,dry,48.52,1.2563,3.82,0.0988,88.45,75.8,1.4569,1.015,0.8519,-0.08,0.22,-0.08,0.364,weakened
2024-11-11,3844.7052007056577,3943.518654670436,3834.879425712483,3910.36376953125,1406487,yfinance:TCS.NS,2026-08-02T18:42:50.192839,1.7078,1.4265,5.9168,2.6364,2307696.0,2127252.0,0.6095,0.6612,dry,108.64,2.7782,-17.51,-0.4533,95.53,78.01,1.5397,1.0533,0.6667,-0.2,0.24,-0.18,0.338,weakened
2024-11-12,3926.475609493647,3928.338263957354,3878.3726489183473,3909.15283203125,1587640,yfinance:TCS.NS,2026-08-02T18:42:50.192839,-0.4412,1.1202,5.692,2.9974,2431706.0,2068660.0,0.6529,0.7675,dry,49.97,1.2782,16.11,0.412,97.16,73.7,1.5365,1.0535,0.1628,-0.72,0.2,-0.14,0.222,deteriorated
2024-11-13,3891.178560274982,3908.5477229218823,3847.3593393431142,3865.334228515625,1098813,yfinance:TCS.NS,2026-08-02T18:42:50.192839,-0.6642,0.0808,0.2585,1.6085,1893066.0,2005643.0,0.5804,0.5479,dry,61.19,1.583,-17.97,-0.4598,76.28,73.13,1.5625,1.0545,0.0638,-0.88,0.1,-0.38,0.126,deteriorated
2024-11-14,3851.0375903197846,3874.3207680121654,3833.761654371864,3861.18896484375,1825432,yfinance:TCS.NS,2026-08-02T18:42:50.192839,0.2636,-1.2576,-0.1205,4.4715,1513282.0,1970782.0,1.2063,0.9262,elevated,40.56,1.0504,-14.3,-0.3699,61.9,72.08,1.2589,1.0456,0.6667,-0.2,0.12,-0.36,0.272,deteriorated
2024-11-18,3923.681541984777,3923.681541984777,3716.181793791038,3743.4697265625,3313944,yfinance:TCS.NS,2026-08-02T18:42:50.192839,-4.5929,-4.2383,-3.0745,0.886,1846463.0,2018429.0,1.7948,1.6418,spike,207.5,5.543,62.49,1.6185,93.69,81.38,2.0301,1.3426,0.7857,-0.12,0.12,-0.32,0.292,deteriorated
2024-11-19,3743.8421064286954,3848.3835842405183,3738.440590588595,3762.142822265625,1776233,yfinance:TCS.NS,2026-08-02T18:42:50.192839,0.4888,-2.6697,-3.7905,1.902,1920412.0,2027468.0,0.9249,0.8761,normal,109.94,2.9224,0.37,0.0099,93.95,86.35,2.0365,1.3469,1.2273,0.102,0.14,-0.2,0.3564,weakened
2024-11-21,3767.124986745769,3811.409636894372,3747.660340835974,3793.15576171875,2384347,yfinance:TCS.NS,2026-08-02T18:42:50.192839,0.691,-1.762,-2.9673,2.5558,2079754.0,2050283.0,1.1465,1.1629,elevated,63.75,1.6806,4.98,0.1324,96.71,87.78,2.0335,1.3521,0.4706,-0.36,0.14,-0.42,0.242,deteriorated
2024-11-22,3791.4328432690386,3962.750655117127,3775.600281653816,3953.111328125,3096553,yfinance:TCS.NS,2026-08-02T18:42:50.192839,4.2643,5.6002,2.2709,2.5352,2479302.0,2106787.0,1.249,1.4698,elevated,187.15,4.7343,-1.72,-0.0454,121.78,92.85,2.2046,1.5636,49.0,0.96,0.28,0.06,0.61,strengthened
2024-11-25,3986.079375829224,4030.876293409353,3960.18866832527,4018.76904296875,4052167,yfinance:TCS.NS,2026-08-02T18:42:50.192839,0.8201,6.8213,4.0811,3.9557,2924649.0,2175558.0,1.3855,1.8626,elevated,70.69,1.7589,32.97,0.834,129.22,96.38,2.2055,1.5629,4.5556,0.64,0.32,0.28,0.584,strengthened
2024-11-26,4024.3109738880953,4066.733198149224,4014.0199908462,4053.787841796875,2060669,yfinance:TCS.NS,2026-08-02T18:42:50.192839,0.7325,6.8711,8.2896,4.9602,2673994.0,2190608.0,0.7706,0.9407,dry,52.71,1.3003,5.54,0.1379,98.26,94.91,2.205,1.5665,0.7857,-0.12,0.3,0.08,0.404,weakened
2024-11-27,4059.608149405842,4076.7908603023225,4027.104472178454,4035.020751953125,1558993,yfinance:TCS.NS,2026-08-02T18:42:50.192839,-0.6057,2.072,7.2533,3.1879,2630546.0,2191931.0,0.5926,0.7112,dry,49.69,1.2314,5.82,0.1436,86.21,95.47,2.165,1.5723,1.0,0.0,0.28,0.1,0.422,weakened
2024-11-28,4022.4023078590976,4041.9137952346705,3942.3081660494463,3953.390869140625,2558544,yfinance:TCS.NS,2026-08-02T18:42:50.192839,-1.7157,-1.6268,4.2243,1.1317,2665385.0,2247564.0,0.9599,1.1384,normal,99.61,2.5195,-12.62,-0.3127,93.38,90.72,2.2365,1.6069,0.087,-0.84,0.22,-0.02,0.218,deteriorated
2024-11-29,3930.201000354305,4003.4966369290128,3907.523090835983,3977.55908203125,2017425,yfinance:TCS.NS,2026-08-02T18:42:50.192839,1.205,-1.8804,0.6184,2.9034,2449560.0,2251685.0,0.8236,0.896,dry,95.97,2.4129,-23.19,-0.5866,75.15,89.54,2.2558,1.6192,7.3333,0.76,0.26,0.04,0.56,strengthened
2024-12-02,3976.766726657372,3993.717061818359,3939.5600270221935,3982.9599609375,1670944,yfinance:TCS.NS,2026-08-02T18:42:50.192839,0.1557,-1.2902,-0.891,3.1537,1973315.0,2148214.0,0.8468,0.7778,dry,54.16,1.3597,-0.79,-0.0199,70.43,89.94,2.2554,1.6186,1.9412,0.32,0.34,0.04,0.504,mixed
2024-12-03,4018.071552759184,4027.990096381856,3972.529744122267,4007.26806640625,2010905,yfinance:TCS.NS,2026-08-02T18:42:50.192839,-0.2689,1.3628,-1.1476,7.0469,1963362.0,2241014.0,1.0242,0.8973,normal,55.46,1.384,35.11,0.8815,70.98,86.14,1.5507,1.6154,4.0,0.6,0.36,0.14,0.578,strengthened
2024-12-04,4017.326528295617,4085.686313112438,3994.509010381187,4055.371337890625,3302642,yfinance:TCS.NS,2026-08-02T18:42:50.192839,0.947,1.9563,0.5043,7.7942,2312092.0,2292687.0,1.4284,1.4405,elevated,91.18,2.2483,10.06,0.251,79.27,89.09,1.5546,1.6004,0.8519,-0.08,0.32,0.16,0.428,weakened
2024-12-05,4098.584762623309,4180.728007626903,4060.586792883336,4157.4912109375,3746747,yfinance:TCS.NS,2026-08-02T18:42:50.192839,1.4372,4.3819,5.1627,9.6051,2549733.0,2431644.0,1.4695,1.5408,elevated,120.14,2.8898,43.21,1.0656,84.42,93.63,1.576,1.5926,4.0,0.6,0.38,0.24,0.596,strengthened
2024-12-06,4147.199797372343,4158.375723168091,4109.713879599103,4140.21484375,1842087,yfinance:TCS.NS,2026-08-02T18:42:50.192839,-0.1684,3.3176,4.0893,4.7331,2514665.0,2334148.0,0.7325,0.7892,dry,48.66,1.1753,-10.29,-0.2475,74.96,94.21,0.9669,1.5725,0.7241,-0.16,0.4,0.14,0.442,weakened
2024-12-09,4126.198190317889,4162.47310676674,4112.321053205062,4146.40771484375,2066639,yfinance:TCS.NS,2026-08-02T18:42:50.192839,0.4898,2.2448,4.1037,3.1761,2593804.0,2251262.0,0.7968,0.918,dry,50.15,1.2095,-14.02,-0.3385,74.16,82.97,0.9509,1.5646,0.7241,-0.16,0.38,0.06,0.426,weakened
2024-12-10,4122.194381179075,4185.198584263352,4109.109414059275,4128.15478515625,2087828,yfinance:TCS.NS,2026-08-02T18:42:50.192839,0.1446,-0.7056,3.0167,1.8345,2609189.0,2273252.0,0.8002,0.9184,dry,76.09,1.8432,-24.21,-0.584,78.29,80.55,0.9338,1.5643,0.6667,-0.2,0.4,0.12,0.432,weakened
2024-12-11,4127.502045111503,4143.148158287083,4104.358476029229,4123.404296875,1635256,yfinance:TCS.NS,2026-08-02T18:42:50.192839,-0.0993,-0.406,1.6776,2.1904,2275711.0,2284690.0,0.7186,0.7157,dry,38.79,0.9407,-0.65,-0.0158,67.81,78.77,0.9007,1.5639,1.1304,0.0612,0.42,0.12,0.4922,mixed
2024-12-12,4125.825703197917,4177.002312539005,4122.054010099808,4149.01611328125,1914642,yfinance:TCS.NS,2026-08-02T18:42:50.192839,0.5621,0.0629,-0.2039,4.9483,1909290.0,2301040.0,1.0028,0.8321,normal,54.95,1.3244,2.42,0.0587,53.73,69.32,0.595,1.56,0.5152,-0.32,0.44,-0.02,0.41,weakened
2024-12-13,4130.389146191078,4186.221930852545,4092.6235608796537,4166.6640625,1967048,yfinance:TCS.NS,2026-08-02T18:42:50.192839,0.8782,0.9328,0.6388,4.7543,1934283.0,2344452.0,1.0169,0.839,normal,93.6,2.2464,-18.63,-0.4489,62.72,70.45,0.556,1.5647,4.5556,0.64,0.44,0.02,0.606,strengthened
2024-12-16,4152.787550664486,4167.6887843067,4095.045270300907,4111.99560546875,1646224,yfinance:TCS.NS,2026-08-02T18:42:50.192839,-0.9823,-0.2767,-0.8299,3.2397,1850200.0,2335492.0,0.8898,0.7049,dry,72.64,1.7666,-13.88,-0.333,67.21,71.88,0.7088,1.4965,0.4286,-0.4,0.44,0.14,0.41,weakened
2024-12-17,4107.153419581878,4128.527563155076,4021.471307427335,4031.250244140625,3225027,yfinance:TCS.NS,2026-08-02T18:42:50.192839,-1.8481,-2.8384,-2.3474,0.5985,2077639.0,2331046.0,1.5523,1.3835,spike,107.06,2.6557,-4.84,-0.1178,73.41,75.98,0.9743,1.545,0.0204,-0.96,0.34,-0.08,0.236,deteriorated
2024-12-18,4015.6026408310418,4062.4482050833985,3995.0202240369567,4049.27001953125,1575404,yfinance:TCS.NS,2026-08-02T18:42:50.192839,0.8384,-2.8175,-1.7979,-0.1505,2065669.0,2321005.0,0.7627,0.6788,dry,67.43,1.6652,-15.65,-0.3882,79.13,73.68,0.9648,1.5479,0.5625,-0.28,0.36,-0.12,0.376,weakened
2024-12-19,3987.942627437591,4064.311449354893,3969.3160855065425,3978.5361328125,3015763,yfinance:TCS.NS,2026-08-02T18:42:50.192839,-0.2359,-3.2456,-4.1089,-4.3044,2285893.0,2352575.0,1.3193,1.2819,elevated,95.0,2.3877,-61.33,-1.5145,87.14,73.61,0.8503,1.5474,0.3889,-0.44,0.32,-0.3,0.31,weakened
2024-12-20,4031.71487338267,4081.075207937829,3867.335646043321,3883.9130859375,4116989,yfinance:TCS.NS,2026-08-02T18:42:50.192839,-3.666,-3.6549,-6.786,-6.1905,2715881.0,2403597.0,1.5159,1.7128,spike,213.74,5.5032,53.18,1.3366,111.17,85.01,1.4299,1.5849,0.1111,-0.8,0.18,-0.38,0.174,deteriorated
2024-12-23,3911.619964587505,3927.406139864291,3832.317557835385,3872.737060546875,2195338,yfinance:TCS.NS,2026-08-02T18:42:50.192839,-0.994,-4.3596,-5.8186,-6.6002,2825704.0,2310756.0,0.7769,0.9501,dry,95.09,2.4553,27.71,0.7134,115.66,87.84,1.405,1.5932,3.1667,0.52,0.26,-0.22,0.486,mixed
2024-12-24,3872.737858457334,3928.338276273141,3872.737858457334,3892.482177734375,1181886,yfinance:TCS.NS,2026-08-02T18:42:50.192839,0.5098,-2.163,-3.4423,-5.7089,2417076.0,2266817.0,0.489,0.5214,dry,55.6,1.4284,0.0,0.0,105.37,85.3,1.4293,1.5959,0.7241,-0.16,0.2,-0.14,0.334,weakened
2024-12-26,3892.482098814087,3911.527922278893,3858.628263566546,3882.79638671875,1208464,yfinance:TCS.NS,2026-08-02T18:42:50.192839,-0.2488,-0.0288,-4.1112,-5.8352,2343688.0,2249290.0,0.5156,0.5373,dry,52.9,1.3624,-0.0,-0.0,102.46,80.12,1.4254,1.5631,1.5,0.2,0.28,-0.08,0.444,weakened
2024-12-27,3877.115088515739,3893.832593461187,3862.446685286308,3878.838134765625,858100,yfinance:TCS.NS,2026-08-02T18:42:50.192839,0.0444,0.1575,-2.5059,-6.5119,1912155.0,2164268.0,0.4488,0.3965,dry,31.39,0.8092,-5.68,-0.1463,89.74,78.89,1.3907,1.5617,1.2727,0.12,0.3,-0.02,0.442,weakened
2024-12-30,3865.938955213331,3910.921874141445,3829.617196780828,3873.203125,1527169,yfinance:TCS.NS,2026-08-02T18:42:50.192839,0.1879,-0.4953,-0.2758,-7.0431,1394191.0,2139755.0,1.0954,0.7137,normal,81.3,2.0992,-12.9,-0.3326,63.26,81.11,1.3265,1.5579,0.3158,-0.52,0.3,-0.24,0.292,deteriorated
2024-12-31,3851.0379404710184,3855.6481919731177,3755.157851490963,3813.5986328125,1555429,yfinance:TCS.NS,2026-08-02T18:42:50.192839,-0.9722,-1.7822,-1.527,-7.2567,1266210.0,2133979.0,1.2284,0.7289,elevated,100.49,2.6351,-22.17,-0.5723,67.85,84.11,1.3262,1.5663,1.0833,0.04,0.26,-0.22,0.39,weakened
2025-01-01,3813.22564967337,3850.106294386638,3804.890317466962,3830.036376953125,763161,yfinance:TCS.NS,2026-08-02T18:42:50.192839,0.4409,-1.2582,-1.6043,-4.9914,1182465.0,2071592.0,0.6454,0.3684,dry,45.22,1.1806,-0.37,-0.0098,65.77,84.57,1.2913,1.3141,2.3333,0.4,0.36,-0.06,0.518,mixed
2025-01-02,3837.0680112666887,3895.7416240603297,3815.6011015015542,3888.989501953125,1720835,yfinance:TCS.NS,2026-08-02T18:42:50.192839,1.3532,0.4076,0.1595,-3.9583,1284939.0,1992502.0,1.3392,0.8637,elevated,80.14,2.0607,7.03,0.1836,71.22,86.37,1.3553,1.3322,24.0,0.92,0.48,0.16,0.692,strengthened
2025-01-03,3892.901405684608,3892.901405684608,3811.2704382055863,3818.348388671875,1791953,yfinance:TCS.NS,2026-08-02T18:42:50.192839,-1.9151,0.1245,-1.5595,-4.0263,1471709.0,1894762.0,1.2176,0.9457,elevated,81.63,2.1379,3.91,0.1006,81.27,85.51,1.4398,1.3785,0.6667,-0.2,0.44,0.18,0.454,mixed
2025-01-06,3823.563603014824,3864.681605615779,3787.148620607623,3813.78466796875,2085593,yfinance:TCS.NS,2026-08-02T18:42:50.192839,-0.2558,-0.4243,-1.5341,-1.8056,1583394.0,1906937.0,1.3172,1.0937,elevated,77.53,2.033,5.22,0.1366,80.51,85.86,0.9255,1.1249,0.087,-0.84,0.32,-0.14,0.246,deteriorated
2025-01-07,3832.364669490885,3856.020287112112,3736.065309985075,3751.6650390625,2669054,yfinance:TCS.NS,2026-08-02T18:42:50.192839,-2.1057,-3.5311,-1.624,-3.1263,1806119.0,1937058.0,1.4778,1.3779,elevated,119.95,3.1974,18.58,0.4872,80.9,86.78,1.0863,1.1677,2.125,0.36,0.32,-0.02,0.498,mixed
2025-01-08,3757.811858196047,3842.655853224678,3741.839688389106,3826.264404296875,2181277,yfinance:TCS.NS,2026-08-02T18:42:50.192839,1.8216,0.2073,-0.0985,-1.7012,2089742.0,1941731.0,1.0438,1.1234,normal,100.82,2.6348,6.15,0.1638,92.02,89.17,1.2598,1.2139,0.7857,-0.12,0.34,-0.22,0.39,weakened
2025-01-09,3819.3726136468736,3853.5988861539504,3748.871194392968,3761.49072265625,2392472,yfinance:TCS.NS,2026-08-02T18:42:50.192839,-1.5155,-1.3712,-3.2785,-3.1242,2224070.0,1979591.0,1.0757,1.2086,normal,104.73,2.7842,-6.89,-0.1801,96.93,89.86,1.3308,1.2364,0.4706,-0.36,0.32,-0.24,0.332,weakened
2025-01-10,3911.574279957844,4001.91301928068,3883.6344636724302,3972.7158203125,7894300,yfinance:TCS.NS,2026-08-02T18:42:50.192839,1.5631,5.8921,4.0428,2.4203,3444539.0,2278574.0,2.2918,3.4646,spike,118.28,2.9773,150.08,3.99,128.69,91.77,1.4543,1.2426,0.3889,-0.44,0.32,-0.34,0.306,weakened
2025-01-13,3953.483696782027,4026.0808290149944,3937.092248220012,3996.41796875,4003771,yfinance:TCS.NS,2026-08-02T18:42:50.192839,1.086,4.447,4.7888,3.1812,3828175.0,2380410.0,1.0459,1.682,normal,88.99,2.2267,-19.23,-0.4841,130.98,91.33,1.5037,1.2385,0.087,-0.84,0.3,-0.52,0.2,deteriorated
2025-01-14,4006.569685669616,4017.6523885968354,3929.3159111555674,3942.3544921875,3441709,yfinance:TCS.NS,2026-08-02T18:42:50.192839,-1.6027,4.8083,5.0828,3.3762,3982706.0,2470185.0,0.8642,1.3933,dry,88.34,2.2407,10.15,0.254,124.66,93.67,1.5589,1.2675,2.125,0.36,0.26,-0.24,0.452,mixed
2025-01-15,3928.338036632813,3964.147748525192,3918.512716805181,3957.76806640625,1653474,yfinance:TCS.NS,2026-08-02T18:42:50.192839,0.7492,-0.3763,3.4369,3.335,3877145.0,2391607.0,0.4265,0.6914,dry,45.64,1.153,-14.02,-0.3555,113.62,93.15,1.574,1.2779,1.0833,0.04,0.24,-0.06,0.398,weakened
2025-01-16,3967.453364106248,3999.118484852635,3903.9835145012657,3917.44091796875,2637705,yfinance:TCS.NS,2026-08-02T18:42:50.192839,-1.2606,-1.9762,4.146,0.7316,3926192.0,2444722.0,0.6718,1.0789,dry,95.13,2.4285,9.69,0.2447,111.7,97.71,1.5255,1.278,1.7778,0.28,0.22,-0.02,0.442,weakened
2025-01-17,3945.516150717327,3946.180260907231,3888.750475468339,3911.750732421875,1761466,yfinance:TCS.NS,2026-08-02T18:42:50.192839,-0.8558,-0.7763,-1.5346,2.4461,2699625.0,2382007.0,0.6525,0.7395,dry,57.43,1.4681,28.08,0.7167,75.1,96.0,1.4385,1.2453,1.45,0.1837,0.22,-0.08,0.4167,weakened
2025-01-20,3932.142548432362,3932.142548432362,3858.447160711793,3867.647216796875,1287799,yfinance:TCS.NS,2026-08-02T18:42:50.192839,-1.6402,-2.2771,-3.2222,1.4123,2156431.0,2240548.0,0.5972,0.5748,dry,73.7,1.9054,20.39,0.5213,72.05,92.83,1.5055,1.27,1.5,0.2,0.28,-0.08,0.444,weakened
2025-01-21,3884.245030505511,3899.135870393051,3822.3102791739225,3827.85888671875,1971591,yfinance:TCS.NS,2026-08-02T18:42:50.192839,-1.4517,-2.2867,-2.9042,2.0309,1862407.0,2229360.0,1.0586,0.8844,normal,76.83,2.007,16.6,0.4291,69.74,95.09,1.4346,1.2769,0.1905,-0.68,0.28,-0.12,0.264,deteriorated
2025-01-22,3841.279382364056,3948.5979964355506,3835.778244591171,3942.3857421875,2409223,yfinance:TCS.NS,2026-08-02T18:42:50.192839,2.6321,0.7832,-0.3887,3.0348,2013557.0,2290727.0,1.1965,1.0517,elevated,112.82,2.8617,13.42,0.3506,84.76,97.99,1.5836,1.3882,1.1739,0.08,0.26,-0.12,0.408,weakened
2025-01-23,3953.198226312215,3975.344954872413,3926.688470425829,3931.810546875,1822998,yfinance:TCS.NS,2026-08-02T18:42:50.192839,-0.541,1.659,0.3668,4.528,1850615.0,2321454.0,0.9851,0.7853,normal,48.66,1.2375,10.81,0.2743,75.47,95.64,1.5245,1.3883,1.8824,0.3061,0.3,-0.02,0.4792,mixed
2025-01-24,3892.4966488174464,3962.682991900412,3892.4966488174464,3938.35498046875,1910099,yfinance:TCS.NS,2026-08-02T18:42:50.192839,1.1781,2.8866,0.6801,-0.8649,1880342.0,2374054.0,1.0158,0.8046,normal,70.19,1.7821,-39.31,-0.9999,78.02,95.11,1.4812,1.4062,0.5806,-0.2653,0.26,-0.08,0.3429,weakened
2025-01-27,3890.599675788401,3942.148791419916,3832.7908361324735,3855.648681640625,1551782,yfinance:TCS.NS,2026-08-02T18:42:50.192839,-0.8983,-2.2001,-0.3102,-3.5224,1933139.0,2375285.0,0.8027,0.6533,dry,109.36,2.8363,-47.76,-1.2126,85.15,94.35,1.426,1.3925,0.1364,-0.76,0.18,-0.22,0.198,deteriorated
2025-01-28,3861.007745197988,3890.599779117484,3820.69802052405,3832.07958984375,2468272,yfinance:TCS.NS,2026-08-02T18:42:50.192839,-0.7492,-2.5365,0.1103,-2.7972,2032475.0,2420927.0,1.2144,1.0196,elevated,69.9,1.8241,5.36,0.139,83.77,92.15,1.3684,1.3895,1.0,0.0,0.18,-0.14,0.358,weakened
2025-01-29,3845.073468836012,3896.148353343233,3845.073468836012,3888.512939453125,1217089,yfinance:TCS.NS,2026-08-02T18:42:50.192839,1.1297,-1.2656,-1.3665,-1.7499,1794048.0,2443623.0,0.6784,0.4981,dry,51.07,1.3135,12.99,0.3391,72.43,89.24,1.4051,1.3848,4.5556,0.64,0.22,0.02,0.518,mixed
