date,open,high,low,close,volume,source,downloaded_at,daily_return_pct,return_3d,return_5d,return_10d,avg_5d_volume,avg_20d_volume,volume_ratio_5d,volume_ratio_20d,volume_state,range_points,range_pct,gap_points,gap_pct,atr_5,atr_14,rolling_volatility_10d,rolling_volatility_30d,sector_close,sector_rs_ratio,sector_zscore,sector_percentile,delivery_pct,delivery_pct_5d,fii_net,dii_net,advance_decline_ratio,net_advances_pct,pct_above_50dma,highs_minus_lows_pct,composite_breadth_score,market_breadth_state
2023-06-16,2906.490065201059,2908.671889511213,2869.2157165388,2886.398193359375,4156189,yfinance:TCS.NS,2026-08-05T14:32:45.912639,-0.6913,-1.3931,-0.3361,-3.2396,2357015.0,1977644.0,1.7633,2.1016,spike,39.46,1.367,-17.55,-0.6001,36.02,39.97,0.7951,0.8438,28588.80078125,0.10096254877722688,-1.814830351157838,0.05,51.30224741549198,52.00184787292635,-1247.4361123195852,-133.45621782590135,3.4545,0.551,0.88,0.38,0.8002,strongly_participatory
2023-06-19,2900.1257053530403,2922.7629614182097,2886.488750625675,2918.671875,1468186,yfinance:TCS.NS,2026-08-05T14:32:45.912639,0.6395,-0.516,-0.3888,-1.6609,2185731.0,1984392.0,0.6717,0.7399,dry,36.27,1.2428,13.73,0.4756,35.15,40.91,0.8497,0.8546,28708.30078125,0.10166647957465481,-0.5510036531102115,0.25,46.036895071977035,50.349891521333824,-1815.1887171225264,-747.5913901875433,0.3889,-0.44,0.86,0.22,0.578,strengthened
2023-06-20,2921.9448612962487,2938.76377229002,2910.171667991738,2934.39990234375,1528452,yfinance:TCS.NS,2026-08-05T14:32:45.912639,0.4263,0.3544,0.2468,0.6003,2217036.0,1976443.0,0.6894,0.7733,dry,28.59,0.9744,3.27,0.1121,36.18,38.92,0.7665,0.8367,28930.80078125,0.10142822953748067,-0.892489093745827,0.2,41.970110685140085,47.290160731949996,120.459413065889,-867.4493343676943,2.5714,0.44,0.88,0.06,0.746,strongly_participatory
2023-06-21,2954.6738371268343,2965.037835034798,2930.990945518115,2962.128662109375,1645987,yfinance:TCS.NS,2026-08-05T14:32:45.912639,0.2523,2.6237,0.9653,0.23,2214525.0,2007915.0,0.7433,0.8197,dry,34.05,1.1494,20.27,0.6909,37.57,38.1,0.7301,0.8403,29025.69921875,0.1020519312828785,0.4614252547111794,0.65,40.88388456299582,47.1800293539119,501.04946378806545,-44.561852033941626,0.8148,-0.102,0.88,0.14,0.6456,strengthened
2023-06-22,2963.7650532654006,2970.7198119240816,2936.5821435529915,2944.21875,1529603,yfinance:TCS.NS,2026-08-05T14:32:45.912639,-0.6595,0.8753,0.6902,0.8075,2065683.0,2015649.0,0.7405,0.7589,dry,34.14,1.1595,1.64,0.0552,37.59,38.06,0.722,0.8367,28811.150390625,0.10219025308194683,0.9262382887420835,0.85,41.47351772027649,44.333331091176284,-1484.8999616851804,-303.31302217257905,0.3514,-0.48,0.86,0.08,0.556,strengthened
2023-06-23,2943.1277797551047,2954.1281240159633,2917.535626765662,2924.08154296875,1119505,yfinance:TCS.NS,2026-08-05T14:32:45.912639,-0.6471,-0.3516,1.3055,0.965,1458347.0,1982069.0,0.7677,0.5648,dry,36.59,1.2514,-1.09,-0.0371,33.95,37.97,0.6664,0.8414,28554.30078125,0.1024042425471973,1.4343566603025535,0.95,47.383186324687166,43.549518873015316,422.39080944544855,654.5943838156984,0.25,-0.6,0.8,-0.04,0.496,mixed
2023-06-26,2913.762857251765,2921.8540288219324,2884.670685198081,2899.8076171875,1978803,yfinance:TCS.NS,2026-08-05T14:32:45.912639,-0.4789,-2.1039,-0.6463,-1.0326,1560470.0,2020490.0,1.2681,0.9794,elevated,37.18,1.2823,-10.32,-0.3529,34.56,36.38,0.5552,0.8329,28590.099609375,0.10142698545326585,-0.8983467768672597,0.2,54.61746599228819,45.26563305707755,2190.2736497540905,-612.9901772327414,2.7692,0.4694,0.8,0.02,0.7159,strongly_participatory
2023-06-27,2911.035472947951,2917.9902315635795,2893.1256488765357,2906.80810546875,863542,yfinance:TCS.NS,2026-08-05T14:32:45.912639,-0.1452,-1.2706,-0.9403,-0.6958,1427488.0,1996456.0,0.6049,0.4325,dry,24.86,0.8554,11.23,0.3872,33.81,35.16,0.5475,0.8319,28800.150390625,0.10093030994779012,-1.8762002383150693,0.05,48.10401513502325,46.49241394705418,722.9978045207515,518.1656843511649,2.5714,0.44,0.84,0.1,0.734,strongly_participatory
2023-06-28,2916.489963200286,2937.354458913725,2903.2165722164345,2923.262939453125,1575872,yfinance:TCS.NS,2026-08-05T14:32:45.912639,0.2322,-0.028,-1.3121,-0.3595,1413465.0,1784478.0,1.1149,0.8831,elevated,34.14,1.1678,9.68,0.3331,33.83,34.9,0.548,0.7985,28843.0,0.10135086292872188,-0.8895379153568695,0.2,59.62827261725853,50.24129155790673,183.65459724251284,1478.6683224466742,5.25,0.68,0.88,0.26,0.814,strongly_participatory
2023-06-30,2927.3998078961313,3009.2215416572035,2922.036027465169,3002.17578125,2672406,yfinance:TCS.NS,2026-08-05T14:32:45.912639,2.5543,3.5302,1.9685,2.6723,1642026.0,1859233.0,1.6275,1.4374,spike,87.19,2.9041,4.14,0.1415,44.44,38.25,0.9772,0.9238,29563.0,0.10155179722118865,-0.3614198951456622,0.4,69.76135333271695,55.898858680394824,-1158.5029367598001,252.16944842162238,4.5556,0.64,0.92,0.44,0.84,strongly_participatory
2023-07-03,3013.130987303054,3017.2220741820643,2971.720052392161,2974.947509765625,1687264,yfinance:TCS.NS,2026-08-05T14:32:45.912639,-1.2672,2.3441,1.7396,3.0678,1755577.0,1842063.0,0.9611,0.916,normal,45.5,1.5295,10.96,0.3649,46.22,38.59,1.0467,0.9486,29424.80078125,0.1011034036179886,-1.312571024491627,0.15,39.4328600155111,54.3087934185596,622.380220421978,700.1007608426795,0.9231,-0.04,0.96,0.42,0.718,strongly_participatory
2023-07-04,2991.0390723859205,3013.767332814385,2979.493160479394,3008.17626953125,1656681,yfinance:TCS.NS,2026-08-05T14:32:45.912639,0.573,2.9047,3.7371,3.0666,1691153.0,1831824.0,0.9796,0.9044,normal,34.27,1.1394,16.09,0.5409,46.1,39.69,1.043,0.8639,29729.849609375,0.10118370287963559,-1.0586311749756285,0.2,51.85977932194548,53.75725608449106,-894.0429310322351,1377.6423943370482,1.381,0.16,0.94,0.3,0.738,strongly_participatory
2023-07-05,3018.31307903841,3026.495253047851,3004.676122356007,3018.267578125,1453008,yfinance:TCS.NS,2026-08-05T14:32:45.912639,-0.0015,0.536,3.8344,2.8581,1809046.0,1803332.0,0.8032,0.8057,dry,21.82,0.7229,10.14,0.337,45.49,39.31,1.0362,0.8636,29841.849609375,0.10114210806748361,-1.0582194815334598,0.2,46.21229771739319,53.37891260096505,1436.9078851902252,-679.7932232388778,1.6316,0.24,0.94,0.4,0.764,strongly_participatory
2023-07-06,3006.084827429316,3025.9946921480014,3001.948240187536,3020.948974609375,1848238,yfinance:TCS.NS,2026-08-05T14:32:45.912639,0.4945,1.5463,3.3417,1.9857,1863519.0,1817384.0,0.9918,1.017,normal,24.05,0.796,-12.18,-0.4036,43.47,38.6,1.0445,0.853,29805.19921875,0.10135644296277482,-0.5172110959907258,0.4,53.71200395273674,52.1956588680607,-30.284678427107924,-762.7735689166694,2.3333,0.4,0.96,0.3,0.794,strongly_participatory
2023-07-07,3001.9481241962812,3051.8592867824045,3001.9481241962812,3026.721923828125,1789326,yfinance:TCS.NS,2026-08-05T14:32:45.912639,0.8253,0.6165,0.8176,2.8022,1686903.0,1818882.0,1.0607,0.9838,normal,49.91,1.649,-19.0,-0.629,36.02,38.25,1.0355,0.8699,29560.44921875,0.10239093125514125,1.7307506548363842,0.95,51.78590099658836,48.60056840083497,-504.41819973502317,618.8527690137024,0.1364,-0.76,0.94,0.22,0.546,mixed
2023-07-10,3022.630783458653,3022.630783458653,2968.492032952793,2974.628662109375,1407431,yfinance:TCS.NS,2026-08-05T14:32:45.912639,-1.5881,-1.4458,-0.0107,1.7286,1630937.0,1800469.0,0.863,0.7817,dry,54.14,1.82,-4.09,-0.1352,38.57,39.81,1.1579,0.8835,29194.75,0.10188916370612439,0.6833149502836476,0.8,35.88122220251309,47.89024083823537,635.8672525149101,606.6533374377939,0.4706,-0.36,0.9,0.12,0.6,strengthened
2023-07-11,2995.58452074979,2995.58452074979,2964.4923069892843,2975.0380859375,1110172,yfinance:TCS.NS,2026-08-05T14:32:45.912639,-0.6859,-1.5198,-1.1016,2.5943,1521635.0,1739747.0,0.7296,0.6381,dry,31.09,1.0451,20.96,0.7045,37.02,39.99,1.1716,0.8675,29324.80078125,0.10145126332246769,-0.258870570001275,0.55,44.42788038346383,46.40386105053904,1975.9935855067665,879.1897822283997,2.8462,0.48,0.94,0.16,0.788,strongly_participatory
2023-07-12,2982.811311383607,2990.266136197233,2954.764772000077,2963.674072265625,1515240,yfinance:TCS.NS,2026-08-05T14:32:45.912639,-0.6416,-2.083,-1.8088,1.9563,1534081.0,1746913.0,0.9877,0.8674,normal,35.5,1.1979,7.77,0.2613,39.76,40.09,1.1934,0.8712,29118.05078125,0.10178133469614062,0.429800200679944,0.7,54.85119035458778,48.131639577977964,713.0743788396453,-91.83987169344104,0.6667,-0.2,0.92,0.04,0.632,strengthened
2023-07-13,2985.583996893055,3061.4508783669453,2975.356280703942,3036.995361328125,4585146,yfinance:TCS.NS,2026-08-05T14:32:45.912639,1.722,2.0966,0.5312,3.8906,2081463.0,1893243.0,2.2028,2.4218,spike,86.09,2.8349,21.91,0.7393,54.5,44.64,1.3064,0.9335,29628.19921875,0.1025035419434531,1.7871004472306602,1.0,49.71274995304163,47.331788778038934,1370.5269829481435,-1523.5377967605466,0.5152,-0.32,0.88,0.24,0.612,strengthened
2023-07-14,3059.223400226424,3204.547964647963,3047.4047065554155,3195.274658203125,6306101,yfinance:TCS.NS,2026-08-05T14:32:45.912639,4.4472,7.4028,5.5688,6.432,2984818.0,2094858.0,2.1127,3.0103,spike,157.14,4.918,22.23,0.7319,78.03,53.99,1.7481,1.2486,30945.5,0.10325490485541113,2.5624888862845068,1.0,38.03408977030409,44.58142653278208,2277.7122322502037,-152.67349963200405,1.7222,0.2653,0.92,0.12,0.7331,strongly_participatory
2023-07-17,3191.047530195596,3227.3217423976093,3161.0917295383088,3174.410400390625,2743228,yfinance:TCS.NS,2026-08-05T14:32:45.912639,-0.5214,7.1106,6.7162,6.7048,3251977.0,2024210.0,0.8436,1.3552,dry,66.23,2.0864,-4.23,-0.1323,79.63,55.9,1.6844,1.2469,31041.599609375,0.10226310629404253,0.8387529878548107,0.8,40.92914051039094,45.59101019435765,25.218445548501823,1040.985975554165,1.5789,0.2245,0.92,0.3,0.7429,strongly_participatory
2023-07-18,3160.137072859517,3203.775329331685,3150.136639084645,3179.092529296875,2600090,yfinance:TCS.NS,2026-08-05T14:32:45.912639,0.5998,4.6789,6.8589,5.6817,3549961.0,2080805.0,0.7324,1.2496,dry,53.64,1.6872,-14.27,-0.4496,84.14,57.96,1.6846,1.2409,31371.150390625,0.10133809215510693,-0.6858734322671863,0.25,49.22980084756422,46.55139428717773,1217.2643432511695,-386.17938095859694,0.7241,-0.16,0.92,0.18,0.654,strengthened
2023-07-19,3181.9564387643286,3197.275374973218,3132.545112140107,3154.72802734375,2405370,yfinance:TCS.NS,2026-08-05T14:32:45.912639,-0.8557,-1.269,6.4465,4.5212,3727987.0,2124651.0,0.6452,1.1321,dry,64.73,2.0518,2.86,0.0901,89.99,60.15,1.7319,1.2198,31353.55078125,0.10061788692942349,-1.6832522171029238,0.05,48.465669747568,45.27429016577378,-399.9830448488669,-133.5521430190034,2.125,0.36,0.94,0.18,0.766,strongly_participatory
2023-07-20,3147.4818530276434,3170.9982338938335,3131.940826772371,3156.779052734375,1715404,yfinance:TCS.NS,2026-08-05T14:32:45.912639,0.2954,-0.5554,3.9442,4.4963,3154039.0,2128122.0,0.5439,0.8061,dry,39.06,1.2373,-7.25,-0.2297,78.24,56.71,1.7316,1.2157,31145.94921875,0.10135440183771892,-0.4938518299006447,0.4,38.85623761735501,43.102987698636454,1776.1667243192064,1458.731100278174,2.3333,0.4,0.96,0.22,0.786,strongly_participatory
2023-07-21,3102.772447084973,3130.8919148107307,3061.7552005357065,3070.1865234375,3770223,yfinance:TCS.NS,2026-08-05T14:32:45.912639,-1.0502,-3.4257,-3.9148,1.436,2646863.0,2240152.0,1.4244,1.683,elevated,69.14,2.2519,-54.01,-1.7108,63.74,60.24,1.7765,1.2241,29871.05078125,0.10278133654958835,1.5734294936175326,0.95,50.86229888278626,45.66862952113289,804.4235385892025,2493.7287147459006,0.3514,-0.48,0.92,0.22,0.594,strengthened
2023-07-24,3081.762606135278,3111.3405552900845,3073.6503948838067,3094.295654296875,1680132,yfinance:TCS.NS,2026-08-05T14:32:45.912639,0.4067,-1.9156,-2.5238,4.0229,2434244.0,2268184.0,0.6902,0.7407,dry,37.69,1.2181,11.58,0.377,58.72,60.41,1.6654,1.2045,29843.44921875,0.10368425015540078,2.3857111468093013,1.0,56.43041641627922,48.768884702310544,-237.06441565157328,-813.7780237408896,1.3333,0.1429,0.92,0.16,0.7126,strongly_participatory
2023-07-25,3096.8022755718303,3105.2792181395616,3081.0333776826646,3098.30615234375,1272980,yfinance:TCS.NS,2026-08-05T14:32:45.912639,0.0486,-1.8523,-2.5412,4.1434,2168822.0,2232893.0,0.5869,0.5701,dry,24.25,0.7826,2.51,0.081,52.84,60.59,1.6294,1.1937,29761.150390625,0.10410572547356037,2.3129766425700145,1.0,36.97864505634327,46.31865354406635,301.77577296931656,1033.1448787816503,1.1739,0.08,0.9,0.12,0.688,strengthened
2023-07-26,3099.400300884362,3118.0859374639376,3085.408771798231,3088.416748046875,1066803,yfinance:TCS.NS,2026-08-05T14:32:45.912639,-0.3544,0.5938,-2.102,4.2091,1901108.0,2243056.0,0.5611,0.4756,dry,32.68,1.0581,1.09,0.0353,46.43,61.2,1.6106,1.1914,29800.400390625,0.10363675345175796,1.6017204072523097,0.9,40.49739968067902,44.72499953068856,1508.3468266441473,478.6471351897434,1.6316,0.24,0.92,0.18,0.734,strongly_participatory
2023-07-27,3094.4777574436316,3109.6996688694317,3085.454052221402,3096.255126953125,1701769,yfinance:TCS.NS,2026-08-05T14:32:45.912639,0.0574,0.0633,-1.9173,1.9513,1898381.0,2249351.0,0.8964,0.7566,dry,24.25,0.7831,6.06,0.1962,43.47,59.37,1.5522,1.1912,29745.0,0.1040932972584678,1.7701190886329754,0.95,52.12028213766928,47.37780843475141,1587.6018114085525,-780.6367010790868,0.5625,-0.28,0.84,0.16,0.596,strengthened
2023-07-28,3085.4082996318757,3093.3382557772507,3036.187605930215,3058.427978515625,2599831,yfinance:TCS.NS,2026-08-05T14:32:45.912639,-0.8744,-1.2871,-0.383,-4.2828,1664303.0,2245722.0,1.5621,1.1577,spike,57.15,1.8686,-10.85,-0.3503,36.48,59.5,0.5878,1.1907,29490.25,0.10370980166379143,1.2684466323408452,0.9,52.11028760729767,47.62740617965369,-1535.3911473330734,-418.9008549184824,1.6316,0.24,0.86,0.1,0.702,strongly_participatory
2023-07-31,3066.631286559437,3123.371805858388,3063.4410565586927,3118.632080078125,2743678,yfinance:TCS.NS,2026-08-05T14:32:45.912639,1.6957,0.9783,0.7865,-1.7571,1877012.0,2298543.0,1.4617,1.1937,elevated,59.93,1.9217,8.2,0.2682,41.24,61.92,0.8312,1.2152,29928.44921875,0.10420292936943489,1.5127248249666239,1.0,52.56712408554534,46.85474771350691,727.3691328244136,563.4290803897236,2.8462,0.48,0.86,0.2,0.76,strongly_participatory
2023-08-01,3112.753500683223,3153.770750326194,3112.753500683223,3146.5244140625,1956167,yfinance:TCS.NS,2026-08-05T14:32:45.912639,1.0849,1.6236,1.5563,-1.0244,2013650.0,2313517.0,0.9715,0.8455,normal,41.02,1.3036,-5.88,-0.1885,44.59,62.31,0.8829,1.2237,30288.650390625,0.1038846027631663,1.1208947784130983,0.85,57.08452512144479,50.87592372652722,-174.3028837477471,-181.51959460355823,0.6897,-0.1837,0.9,0.16,0.6393,strengthened
2023-08-02,3130.9375831694133,3141.374149337502,3111.477311631999,3136.133056640625,1914899,yfinance:TCS.NS,2026-08-05T14:32:45.912639,0.1659,2.5407,1.545,-0.5894,2183269.0,2336611.0,0.8771,0.8195,dry,29.9,0.9533,-15.59,-0.4954,45.06,57.83,0.8242,1.2229,30043.599609375,0.10438606217019367,1.3915430477451762,1.0,55.63201410794562,53.90284661198054,677.0922974176844,-299.26783540175893,0.1628,-0.72,0.76,-0.14,0.446,weakened
2023-08-03,3117.3111535491207,3129.3884555329005,3069.913440103345,3099.03564453125,2026351,yfinance:TCS.NS,2026-08-05T14:32:45.912639,-0.5863,-0.6284,0.0898,-1.8292,2248185.0,2345517.0,0.9013,0.8639,normal,59.48,1.9191,-18.82,-0.6002,53.46,50.59,0.8533,1.231,29971.150390625,0.1034006237378406,0.4907392018965034,0.6,53.21113001044638,54.12101618653596,-1229.7626622362145,424.9736260976279,0.25,-0.6,0.64,-0.16,0.42,weakened
2023-08-04,3100.2201122442098,3163.79684221967,3100.2201122442098,3138.7763671875,2248493,yfinance:TCS.NS,2026-08-05T14:32:45.912639,1.2437,-0.2462,2.6271,2.2341,2177918.0,2368475.0,1.0324,0.9493,normal,63.58,2.0255,1.18,0.0382,54.4,50.49,0.8298,1.2363,30436.099609375,0.10312676090140954,0.22111972158942553,0.5,45.47784604287723,52.79452787365187,607.7065249765084,1548.017669107413,1.6316,0.24,0.66,-0.12,0.6,strengthened
2023-08-07,3148.2563099923013,3179.292741496562,3136.680374620139,3175.6923828125,1853889,yfinance:TCS.NS,2026-08-05T14:32:45.912639,0.8715,1.2614,1.8297,2.6305,1999960.0,2390798.0,0.927,0.7754,normal,42.61,1.3418,9.48,0.302,49.93,49.7,0.85,1.2304,30779.25,0.10317640562432483,0.2124021248512375,0.5,46.10545114607993,51.50219328575879,40.48263499666928,520.4135192775195,2.5,0.4286,0.66,-0.08,0.6417,strengthened
2023-08-08,3175.692417693925,3181.070146163837,3150.6719384869994,3163.432861328125,1634225,yfinance:TCS.NS,2026-08-05T14:32:45.912639,-0.386,2.078,0.5374,2.102,1935571.0,2417001.0,0.8443,0.6761,dry,30.4,0.9609,0.0,0.0,47.81,47.25,0.8769,1.2286,30824.94921875,0.102625728233281,-0.3458264199402426,0.35,44.11709161736717,48.90870658494326,1441.0820871966046,339.90103946745865,0.7241,-0.16,0.64,0.06,0.53,mixed
2023-08-09,3158.2368139229097,3160.1510411495938,3121.913896104317,3156.04931640625,1794589,yfinance:TCS.NS,2026-08-05T14:32:45.912639,-0.0693,0.5503,0.6351,2.1899,1911509.0,2430968.0,0.9388,0.7382,normal,38.24,1.2116,-5.2,-0.1643,49.1,47.42,0.858,1.2277,30940.05078125,0.10200530499189903,-0.9459721566807432,0.2,48.65499311509058,47.51330238637226,1863.5363107373078,-323.49058180840933,2.0625,0.3469,0.66,0.02,0.6354,strengthened
2023-08-10,3144.6557951355153,3158.236973179639,3126.471525696296,3137.455078125,1096701,yfinance:TCS.NS,2026-08-05T14:32:45.912639,-0.229,-1.2041,1.2397,1.3306,1725579.0,2256546.0,0.6356,0.486,dry,31.77,1.0125,-11.39,-0.361,42.21,42.91,0.8724,1.2312,30867.0,0.10164431522742735,-1.2027242651167547,0.2,66.51726853338806,50.1745300909606,-461.937714925914,674.1364226679138,0.6333,-0.2245,0.62,0.04,0.5071,mixed
2023-08-11,3133.809552661935,3159.832544464097,3111.842444634241,3143.5625,1679974,yfinance:TCS.NS,2026-08-05T14:32:45.912639,0.3112,-0.6281,0.1525,2.7836,1611876.0,2025240.0,1.0422,0.8295,normal,47.99,1.5266,-3.65,-0.1162,38.86,43.39,0.771,1.1531,30819.150390625,0.10200029722286741,-0.8078800168856952,0.25,33.06187845926601,47.69133657423835,3665.227148479317,225.60959931427854,0.2895,-0.551,0.62,-0.14,0.4238,weakened
2023-08-14,3136.1792226802268,3149.2136391229633,3109.1078793193715,3144.51953125,1190425,yfinance:TCS.NS,2026-08-05T14:32:45.912639,0.2659,-0.3653,-0.9816,0.8301,1479183.0,1947600.0,0.8048,0.6112,dry,40.11,1.2754,-7.38,-0.2349,38.36,44.53,0.6249,1.1197,31028.900390625,0.10134163607680012,-1.3032659164895894,0.15,44.22454507368453,47.315155359759274,-111.34706056867468,-471.41516898907804,0.8846,-0.0612,0.62,-0.26,0.5098,mixed
2023-08-16,3144.655548093036,3159.2394578812937,3131.165387032337,3152.31201171875,1328445,yfinance:TCS.NS,2026-08-05T14:32:45.912639,0.2435,0.4735,-0.3515,0.1839,1418027.0,1884017.0,0.9368,0.7051,normal,28.07,0.8906,0.14,0.0043,37.89,44.2,0.5553,1.118,31212.099609375,0.10099647416131878,-1.5513144483767374,0.1,48.514240152763705,48.19458506683858,-424.87218534123224,439.9781398402081,1.0,0.0,0.62,-0.18,0.53,mixed
2023-08-17,3149.2132599891765,3154.499972197025,3111.112748256115,3131.6669921875,1843241,yfinance:TCS.NS,2026-08-05T14:32:45.912639,-0.5572,-0.3784,-0.7726,-0.1424,1427757.0,1855911.0,1.291,0.9932,elevated,43.39,1.3854,-3.1,-0.0983,38.26,45.56,0.6028,1.1266,31060.19921875,0.10082572137196782,-1.7326091139881545,0.05,39.37804177656555,46.33919479913357,90.0046040791441,494.2863148348482,0.6129,-0.24,0.56,-0.04,0.472,mixed
2023-08-18,3108.1957927852245,3108.1957927852245,3059.4308441300896,3069.0927734375,2526749,yfinance:TCS.NS,2026-08-05T14:32:45.912639,-1.2581,-2.3987,-2.1789,-0.9662,1713767.0,1896478.0,1.4744,1.3323,elevated,48.76,1.5889,-23.47,-0.7495,46.36,46.43,0.716,1.1565,30604.05078125,0.10028387403270886,-1.9921914031679595,0.05,42.27757032592025,41.49125515764001,1152.9594279919252,199.28614901274221,0.3514,-0.48,0.5,-0.04,0.4,weakened
2023-08-21,3076.293480989737,3107.967910164372,3073.558997895524,3100.584716796875,1375579,yfinance:TCS.NS,2026-08-05T14:32:45.912639,0.7896,-1.6409,-1.3672,-1.2168,1652888.0,1776746.0,0.8322,0.7742,dry,34.41,1.1098,7.2,0.2346,44.54,44.57,0.642,1.1558,30937.599609375,0.10022059745893495,-1.7653504517233818,0.05,49.7316687166558,44.82521320911796,-41.34874955198468,839.6952107436972,3.5455,0.56,0.58,-0.04,0.64,strengthened
2023-08-22,3099.081055570498,3109.1074942796968,3067.224369814653,3082.810791015625,1222012,yfinance:TCS.NS,2026-08-05T14:32:45.912639,-0.525,-1.5601,-1.9624,-2.9248,1659205.0,1753840.0,0.7365,0.6968,dry,41.88,1.3586,-1.5,-0.0485,44.89,44.63,0.5798,1.1162,30902.400390625,0.0997595899362844,-1.79928063282996,0.05,48.36457471923051,45.65321913822716,-395.11383915670166,-269.216138030491,1.6316,0.24,0.58,0.06,0.586,strengthened
2023-08-23,3088.143509067167,3100.9044326583535,3077.2055745604357,3097.486328125,1330046,yfinance:TCS.NS,2026-08-05T14:32:45.912639,0.3025,0.9251,-1.7392,-2.0847,1659525.0,1756693.0,0.8015,0.7571,dry,23.7,0.7651,5.33,0.173,44.02,43.82,0.5883,1.104,30924.099609375,0.10016415569900573,-1.3706227717846575,0.1,42.78719721915346,44.50781055150511,-782.8118947823061,594.6451777776751,1.7222,0.2653,0.64,0.06,0.6151,strengthened
2023-08-24,3106.372799977861,3110.975891033685,3079.119207441882,3087.9150390625,1152881,yfinance:TCS.NS,2026-08-05T14:32:45.912639,-0.5942,-0.4086,-1.3971,-2.1588,1521453.0,1760997.0,0.7577,0.6547,dry,31.86,1.0317,8.89,0.2869,41.71,41.37,0.611,1.1028,31112.150390625,0.09925109644600391,-1.7054953886354556,0.05,65.1515527146026,49.66251273911253,288.229934425485,-89.77268107081606,0.6129,-0.24,0.6,0.16,0.508,mixed
2023-08-25,3076.294160820315,3086.1383466415105,3053.7346703076323,3082.03662109375,1158046,yfinance:TCS.NS,2026-08-05T14:32:45.912639,0.1867,-0.0251,0.4217,-1.7664,1247713.0,1733811.0,0.9281,0.6679,normal,32.4,1.0514,-11.62,-0.3763,34.1,39.18,0.6172,1.0658,30914.55078125,0.09969533902989908,-1.2959074017576313,0.1,53.07135217854409,51.8212691096373,-402.7593698237138,-535.666040315235,0.2195,-0.64,0.54,-0.1,0.378,weakened
2023-08-28,3093.6119488049294,3093.6119488049294,3062.7123781054756,3076.794921875,1037485,yfinance:TCS.NS,2026-08-05T14:32:45.912639,-0.5436,-0.668,-0.7673,-2.1239,1180094.0,1655694.0,0.8792,0.6266,dry,30.9,1.0043,11.58,0.3756,32.5,38.35,0.6157,0.7033,30773.599609375,0.09998163883752072,-1.0172484634159704,0.2,42.70570828185289,50.41607702267671,-2069.1569946862655,-367.5696892603584,1.2727,0.12,0.54,-0.04,0.536,mixed
2023-08-29,3081.8082530524075,3089.555955621917,3067.1787231057706,3077.341796875,944517,yfinance:TCS.NS,2026-08-05T14:32:45.912639,-0.1449,-0.3424,-0.1774,-2.1363,1124595.0,1565736.0,0.8399,0.6032,dry,22.38,0.7272,5.01,0.1629,28.6,37.77,0.5969,0.6969,30866.05078125,0.09969988770783637,-1.0925959545092696,0.15,54.81946667836979,51.707055414504566,-148.17063773317437,1988.3084631980219,2.8462,0.48,0.62,-0.04,0.64,strengthened
2023-08-30,3097.258356216005,3106.464539813538,3083.6315577486384,3090.832275390625,1188200,yfinance:TCS.NS,2026-08-05T14:32:45.912639,-0.2075,0.2854,-0.2148,-1.9503,1096226.0,1527337.0,1.0839,0.778,normal,22.83,0.7387,19.92,0.6472,29.69,36.89,0.5754,0.6892,31103.900390625,0.09937121186004795,-1.1946308408643795,0.1,41.6598340925384,51.48158278918155,35.974597323943605,1170.9983567914728,1.45,0.1837,0.6,0.12,0.5887,strengthened
2023-08-31,3099.992352350308,3114.940771005091,3047.718061218018,3059.704345703125,3417652,yfinance:TCS.NS,2026-08-05T14:32:45.912639,-1.2996,-0.5555,-0.9136,-2.2979,1549180.0,1602475.0,2.2061,2.1327,spike,67.22,2.197,9.16,0.2964,36.76,39.42,0.6604,0.7124,31164.900390625,0.09817789588134036,-1.8344888497513037,0.05,47.082108468264806,47.86769393991399,1416.5805903649098,-226.0745316941507,0.3514,-0.48,0.48,-0.02,0.394,weakened
2023-09-01,3068.090387808054,3089.054760630272,3059.704683185733,3080.1220703125,1277950,yfinance:TCS.NS,2026-08-05T14:32:45.912639,0.3922,0.0903,-0.0621,0.3594,1573161.0,1565055.0,0.8123,0.8166,dry,29.35,0.9529,8.39,0.2741,35.79,38.09,0.6065,0.7141,31514.349609375,0.09773712954546314,-1.8958849602721737,0.05,52.03989823184366,47.66140315057391,-426.85390472830073,-425.3649018289805,4.0,0.6,0.62,0.16,0.684,strengthened
2023-09-04,3079.028080349797,3129.023637156642,3071.7817443830672,3115.943603515625,1828332,yfinance:TCS.NS,2026-08-05T14:32:45.912639,1.1989,0.8124,1.2724,0.4954,1731330.0,1544047.0,1.056,1.1841,normal,57.24,1.8371,-1.09,-0.0355,41.06,39.31,0.6866,0.7203,32163.94921875,0.09687689724678408,-2.1257759245641554,0.05,45.323990113272416,48.18505951685781,1359.9689740750687,-406.00790587509897,1.5,0.2,0.62,0.34,0.622,strengthened
2023-09-05,3117.311177679923,3141.921529082659,3103.7753953952833,3125.833740234375,1501842,yfinance:TCS.NS,2026-08-05T14:32:45.912639,0.2734,2.1613,1.5758,1.3956,1842795.0,1526445.0,0.815,0.9839,dry,38.15,1.2204,1.37,0.0439,44.22,40.03,0.6811,0.7185,32365.30078125,0.09657978343415384,-2.038297912396874,0.05,44.20043751071235,46.06125368332632,902.184505359777,-256.4638903052593,1.7778,0.28,0.64,0.24,0.636,strengthened
